Job_ID,Job_Title,Company,Location,Experience_Years,Education,Employment_Type,Salary_Min_LPA,Salary_Max_LPA,Required_Skills,Soft_Skills,Programming_Languages,Technologies,Industry,Work_Mode,Job_Posting_Date,Candidate_ID,Resume_Skills,Certifications,Target_Role
JOB0360,AI Engineer,BlueOrbit Technologies,Pune,2,BCA/MCA,Internship,10.1,14.4,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, Databricks, AWS","Collaboration, Critical Thinking, Teamwork",Python,"Databricks, Kubernetes, Tableau",Manufacturing,Remote,2026-03-07,CAND0360,"Machine Learning, NLP, TensorFlow, Deep Learning, AWS, PyTorch",Azure Fundamentals,AI Engineer
JOB0361,Software Developer,NextGen Digital,Hyderabad,1,BCA/MCA,Internship,6.7,10.3,"Java, Python, SQL, Git, REST API, OOP, Kubernetes, Docker","Critical Thinking, Teamwork, Analytical Thinking","Java, Python, SQL","AWS, Spark, Git",Manufacturing,Onsite,2026-07-16,CAND0361,"Kubernetes, OOP, Java",IBM Data Science,ML Engineer
JOB0362,Business Analyst,DataSphere Analytics,Chennai,5,Any Graduate,Full-time,7.2,10.9,"Excel, SQL, Power BI, Tableau, Communication, Requirements Analysis, React, TensorFlow","Teamwork, Analytical Thinking, Collaboration",SQL,"Jira, PyTorch, Docker",Telecom,Remote,2026-02-27,CAND0362,"React, TensorFlow, SQL, Requirements Analysis, Power BI, Excel",None,Business Analyst
JOB0363,Web Developer,Quantix Systems,Gurugram,7,BCA/MCA,Full-time,8.4,10.9,"HTML, CSS, JavaScript, React, Git, REST API, Tableau, Docker","Time Management, Leadership, Critical Thinking",JavaScript,"Git, Kubernetes, AWS",Telecom,Hybrid,2026-01-05,CAND0363,"JavaScript, Git, REST API, Tableau, CSS",Google Data Analytics,Data Scientist
JOB0364,Data Analyst,InnoSoft Technologies,Hyderabad,4,Bachelor's Degree,Full-time,6.7,9.0,"Python, SQL, Excel, Power BI, Tableau, Statistics, Jira, Docker","Critical Thinking, Adaptability, Problem Solving","Python, SQL","Jira, Git, AWS",IT Services,Remote,2026-03-20,CAND0364,"Docker, Statistics, SQL, Power BI, Excel, Tableau, Jira",Microsoft Power BI,Data Analyst
JOB0365,Business Analyst,BlueOrbit Technologies,Bengaluru,10,Any Graduate,Full-time,10.0,12.7,"Excel, SQL, Power BI, Tableau, Communication, Requirements Analysis, Java, R","Critical Thinking, Collaboration, Problem Solving","SQL, Java, R","Databricks, AWS, Azure",Healthcare,Remote,2026-06-05,CAND0365,"Communication, Power BI, Requirements Analysis, SQL, Tableau, Excel, Java",Google Data Analytics,Business Analyst
JOB0366,Data Analyst,BlueOrbit Technologies,Bengaluru,7,Bachelor's Degree,Full-time,7.2,11.1,"Python, SQL, Excel, Power BI, Tableau, Statistics, Databricks, C++","Collaboration, Analytical Thinking, Time Management","Python, SQL, C++","Docker, AWS, Git",Consulting,Onsite,2026-07-02,CAND0366,"Databricks, Power BI, Statistics, SQL",None,Data Analyst
JOB0367,Data Scientist,DataSphere Analytics,Pune,3,Bachelor's Degree,Full-time,9.2,13.6,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Kubernetes, Excel","Critical Thinking, Leadership, Communication","Python, SQL","React, Databricks, Jira",Manufacturing,Hybrid,2026-01-06,CAND0367,"SQL, Kubernetes, Pandas, Statistics, Machine Learning, NumPy",IBM Data Science,AI Engineer
JOB0368,Data Scientist,Quantix Systems,Ahmedabad,3,Any Graduate,Contract,9.6,13.2,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, C++, PyTorch","Teamwork, Collaboration, Adaptability","Python, SQL, C++","Excel, Azure, Git",FinTech,Onsite,2026-07-21,CAND0368,"Machine Learning, Python, PyTorch, C++, SQL",Azure Fundamentals,Data Scientist
JOB0369,ML Engineer,Quantix Systems,Bengaluru,3,Master's Degree,Internship,9.2,10.8,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, Power BI, Jenkins","Communication, Leadership, Problem Solving","Python, SQL","Power BI, Spark, Excel",EdTech,Remote,2026-07-06,CAND0369,"PyTorch, SQL, Machine Learning, Python, TensorFlow, Docker, Jenkins",Azure Fundamentals,Data Scientist
JOB0370,AI Engineer,NextGen Digital,Hyderabad,5,B.Tech/B.E.,Internship,10.9,15.4,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, Docker, JavaScript","Collaboration, Leadership, Time Management","Python, JavaScript","PyTorch, TensorFlow, AWS",Telecom,Hybrid,2026-03-14,CAND0370,"TensorFlow, NLP, Python, Docker, Machine Learning",None,AI Engineer
JOB0371,Cloud Engineer,NextGen Digital,Hyderabad,3,BCA/MCA,Internship,9.0,11.7,"AWS, Azure, Docker, Kubernetes, Linux, Python, Excel, Spark","Collaboration, Problem Solving, Leadership",Python,"Jira, AWS, PyTorch",Consulting,Hybrid,2026-02-06,CAND0371,"Linux, Python, Kubernetes",None,Cloud Engineer
JOB0372,DevOps Engineer,NextGen Digital,Mumbai,2,Bachelor's Degree,Contract,8.0,11.6,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, Jenkins, Azure","Leadership, Adaptability, Communication",Python,"AWS, Spark, Jenkins",EdTech,Remote,2026-04-26,CAND0372,"Docker, Kubernetes, CI/CD, Linux, Jenkins, Azure",Microsoft Power BI,DevOps Engineer
JOB0373,Data Scientist,CodeCraft India,Bengaluru,5,BCA/MCA,Full-time,10.4,13.6,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, JavaScript, Jenkins","Collaboration, Problem Solving, Analytical Thinking","Python, SQL, JavaScript","AWS, Databricks, Docker",Telecom,Remote,2026-09-02,CAND0373,"SQL, Python, Jenkins, Machine Learning, Pandas, JavaScript, Statistics",AWS Certified,Cloud Engineer
JOB0374,Data Analyst,DataSphere Analytics,Delhi,6,Master's Degree,Contract,7.5,10.3,"Python, SQL, Excel, Power BI, Tableau, Statistics, Databricks, C++","Teamwork, Collaboration, Communication","Python, SQL, C++","Jenkins, Azure, Tableau",E-Commerce,Remote,2026-06-06,CAND0374,"Excel, Power BI, C++, Databricks, Statistics, SQL",None,Data Analyst
JOB0375,Data Scientist,Vertex AI,Ahmedabad,8,BCA/MCA,Full-time,11.6,13.1,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, React, R","Collaboration, Communication, Time Management","Python, SQL, R","Kubernetes, AWS, Git",Retail,Onsite,2026-01-04,CAND0375,"Machine Learning, Pandas, React, NumPy, Python, SQL",Google Data Analytics,Data Scientist
JOB0376,Data Scientist,BlueOrbit Technologies,Delhi,4,BCA/MCA,Full-time,10.0,12.8,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Jenkins, TensorFlow","Communication, Adaptability, Teamwork","Python, SQL","Databricks, TensorFlow, Git",Retail,Onsite,2026-06-03,CAND0376,"Machine Learning, TensorFlow, Python, Jenkins, SQL, NumPy",Microsoft Power BI,Data Scientist
JOB0377,DevOps Engineer,Vertex AI,Gurugram,3,B.Tech/B.E.,Full-time,8.6,11.1,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, R, Tableau","Collaboration, Problem Solving, Leadership",R,"Tableau, Kubernetes, Power BI",E-Commerce,Remote,2026-02-21,CAND0377,"Docker, Linux, Kubernetes, Tableau, AWS",AWS Certified,DevOps Engineer
JOB0378,Software Developer,InnoSoft Technologies,Pune,3,B.Tech/B.E.,Contract,6.8,11.0,"Java, Python, SQL, Git, REST API, OOP, R, Jira","Communication, Problem Solving, Leadership","Java, Python, SQL, R","Docker, Jenkins, PyTorch",IT Services,Onsite,2026-07-03,CAND0378,"REST API, Java, Git, OOP, Python, R, Jira",IBM Data Science,Software Developer
JOB0379,Software Developer,DataSphere Analytics,Mumbai,1,B.Tech/B.E.,Full-time,6.0,9.0,"Java, Python, SQL, Git, REST API, OOP, R, Spark","Analytical Thinking, Communication, Adaptability","Java, Python, SQL, R","Git, Azure, Power BI",Banking,Hybrid,2026-02-26,CAND0379,"OOP, R, Git, REST API",Azure Fundamentals,Software Developer
JOB0380,Data Analyst,NextGen Digital,Hyderabad,2,Master's Degree,Full-time,5.5,9.3,"Python, SQL, Excel, Power BI, Tableau, Statistics, JavaScript, React","Critical Thinking, Teamwork, Analytical Thinking","Python, SQL, JavaScript","Jenkins, Spark, React",E-Commerce,Onsite,2026-02-28,CAND0380,"Excel, Statistics, Tableau, SQL",Azure Fundamentals,Software Developer
JOB0381,ML Engineer,Vertex AI,Ahmedabad,1,BCA/MCA,Internship,7.9,12.4,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, Git, Tableau","Leadership, Collaboration, Problem Solving","Python, SQL","Docker, Kubernetes, Power BI",Retail,Hybrid,2026-07-14,CAND0381,"Git, Python, Docker, Machine Learning",IBM Data Science,ML Engineer
JOB0382,Data Analyst,NextGen Digital,Gurugram,2,BCA/MCA,Internship,5.2,7.8,"Python, SQL, Excel, Power BI, Tableau, Statistics, Jenkins, Azure","Teamwork, Adaptability, Collaboration","Python, SQL","TensorFlow, Kubernetes, PyTorch",Banking,Hybrid,2026-04-19,CAND0382,"Power BI, Excel, Python, SQL, Statistics, Azure",None,Data Analyst
JOB0383,Data Scientist,DataSphere Analytics,Bengaluru,6,Any Graduate,Full-time,9.8,12.4,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Power BI, R","Communication, Leadership, Teamwork","Python, SQL, R","Jenkins, Kubernetes, Tableau",FinTech,Remote,2026-02-14,CAND0383,"Statistics, SQL, R, Machine Learning, Power BI",Azure Fundamentals,DevOps Engineer
JOB0384,Business Analyst,AlphaByte Labs,Gurugram,10,Bachelor's Degree,Contract,9.2,12.9,"Excel, SQL, Power BI, Tableau, Communication, Requirements Analysis, Jenkins, R","Teamwork, Critical Thinking, Leadership","SQL, R","Spark, Databricks, Excel",IT Services,Onsite,2026-06-27,CAND0384,"Power BI, SQL, Tableau",Azure Fundamentals,Cloud Engineer
JOB0385,Web Developer,BlueOrbit Technologies,Ahmedabad,0,Master's Degree,Internship,4.7,8.6,"HTML, CSS, JavaScript, React, Git, REST API, TensorFlow, Jenkins","Adaptability, Collaboration, Time Management",JavaScript,"TensorFlow, Azure, AWS",IT Services,Onsite,2026-03-26,CAND0385,"TensorFlow, React, REST API, Git",Azure Fundamentals,Web Developer
JOB0386,Software Developer,TechNova Solutions,Ahmedabad,4,B.Tech/B.E.,Contract,7.7,10.0,"Java, Python, SQL, Git, REST API, OOP, Power BI, JavaScript","Communication, Problem Solving, Critical Thinking","Java, Python, SQL, JavaScript","Databricks, AWS, TensorFlow",IT Services,Remote,2026-04-25,CAND0386,"REST API, OOP, SQL, JavaScript",Google Data Analytics,Software Developer
JOB0387,Software Developer,TechNova Solutions,Mumbai,5,BCA/MCA,Full-time,8.0,12.4,"Java, Python, SQL, Git, REST API, OOP, Azure, Power BI","Time Management, Problem Solving, Critical Thinking","Java, Python, SQL","Power BI, Spark, Git",Telecom,Onsite,2026-06-16,CAND0387,"Python, OOP, REST API, SQL, Power BI",IBM Data Science,Data Engineer
JOB0388,Data Engineer,AlphaByte Labs,Bengaluru,4,Master's Degree,Full-time,9.0,11.1,"Python, SQL, Spark, AWS, Docker, ETL, Jenkins, JavaScript","Critical Thinking, Problem Solving, Leadership","Python, SQL, JavaScript","AWS, Jira, Databricks",Healthcare,Remote,2026-08-11,CAND0388,"AWS, Spark, Jenkins, SQL, JavaScript, Python",Microsoft Power BI,Data Engineer
JOB0389,ML Engineer,TechNova Solutions,Kolkata,2,Bachelor's Degree,Contract,9.5,13.5,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, Excel, Power BI","Adaptability, Communication, Critical Thinking","Python, SQL","Jira, Power BI, Excel",IT Services,Onsite,2026-03-12,CAND0389,"PyTorch, Python, Machine Learning, Excel, Power BI, Docker, SQL",Google Data Analytics,ML Engineer
JOB0390,Data Scientist,CloudPeak Systems,Gurugram,8,Any Graduate,Contract,11.3,15.2,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Spark, TensorFlow","Problem Solving, Time Management, Collaboration","Python, SQL","Kubernetes, AWS, Azure",IT Services,Remote,2026-04-14,CAND0390,"SQL, NumPy, Statistics",IBM Data Science,Data Scientist
JOB0391,Web Developer,Vertex AI,Noida,0,B.Tech/B.E.,Contract,4.0,7.1,"HTML, CSS, JavaScript, React, Git, REST API, C++, Azure","Time Management, Leadership, Analytical Thinking","JavaScript, C++","Docker, Git, Jenkins",FinTech,Hybrid,2026-04-27,CAND0391,"C++, CSS, HTML",Google Data Analytics,Web Developer
JOB0392,Data Scientist,CodeCraft India,Bengaluru,10,Master's Degree,Full-time,11.8,13.5,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Kubernetes, Azure","Time Management, Collaboration, Problem Solving","Python, SQL","Databricks, Tableau, TensorFlow",Manufacturing,Remote,2026-06-21,CAND0392,"SQL, Machine Learning, Python, Statistics, Azure",AWS Certified,ML Engineer
JOB0393,Web Developer,CodeCraft India,Noida,7,BCA/MCA,Full-time,8.4,12.2,"HTML, CSS, JavaScript, React, Git, REST API, AWS, Power BI","Teamwork, Analytical Thinking, Collaboration",JavaScript,"AWS, Excel, Docker",Banking,Hybrid,2026-02-27,CAND0393,"REST API, CSS, React, Power BI",Microsoft Power BI,Web Developer
JOB0394,Data Engineer,Vertex AI,Pune,10,Any Graduate,Internship,11.7,15.1,"Python, SQL, Spark, AWS, Docker, ETL, C++, Databricks","Adaptability, Leadership, Analytical Thinking","Python, SQL, C++","Tableau, Azure, PyTorch",IT Services,Onsite,2026-04-28,CAND0394,"AWS, Databricks, C++, Docker",None,AI Engineer
JOB0395,Business Analyst,InnoSoft Technologies,Mumbai,8,B.Tech/B.E.,Full-time,8.1,10.6,"Excel, SQL, Power BI, Tableau, Communication, Requirements Analysis, R, Docker","Problem Solving, Adaptability, Analytical Thinking","SQL, R","Power BI, Jenkins, Docker",Banking,Onsite,2026-04-18,CAND0395,"Communication, Tableau, SQL, Docker",IBM Data Science,Business Analyst
JOB0396,Data Scientist,CloudPeak Systems,Bengaluru,3,Master's Degree,Internship,9.1,11.1,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, C++, AWS","Problem Solving, Time Management, Leadership","Python, SQL, C++","Docker, Jenkins, PyTorch",Manufacturing,Remote,2026-08-02,CAND0396,"Statistics, SQL, Python, C++",IBM Data Science,Data Scientist
JOB0397,Data Analyst,NextGen Digital,Hyderabad,1,Master's Degree,Full-time,5.6,7.2,"Python, SQL, Excel, Power BI, Tableau, Statistics, Jenkins, Azure","Time Management, Teamwork, Collaboration","Python, SQL","Docker, AWS, Jenkins",Healthcare,Hybrid,2026-09-14,CAND0397,"Excel, Python, Power BI, Statistics",Azure Fundamentals,AI Engineer
JOB0398,Data Analyst,TechNova Solutions,Chennai,1,Master's Degree,Full-time,5.4,8.6,"Python, SQL, Excel, Power BI, Tableau, Statistics, React, Spark","Time Management, Teamwork, Communication","Python, SQL","Tableau, PyTorch, React",Banking,Onsite,2026-03-26,CAND0398,"Spark, Power BI, Excel",Google Data Analytics,Data Engineer
JOB0399,Web Developer,CodeCraft India,Gurugram,0,Bachelor's Degree,Full-time,4.7,8.5,"HTML, CSS, JavaScript, React, Git, REST API, PyTorch, Azure","Analytical Thinking, Teamwork, Problem Solving",JavaScript,"Power BI, PyTorch, Excel",EdTech,Hybrid,2026-01-23,CAND0399,"React, Git, CSS, HTML, REST API",Azure Fundamentals,Web Developer
JOB0400,Software Developer,CloudPeak Systems,Mumbai,5,Any Graduate,Contract,8.5,12.1,"Java, Python, SQL, Git, REST API, OOP, Jenkins, Jira","Critical Thinking, Communication, Problem Solving","Java, Python, SQL","AWS, Databricks, Git",Manufacturing,Onsite,2026-09-15,CAND0400,"OOP, Git, Jira",IBM Data Science,Software Developer
JOB0401,Data Scientist,TechNova Solutions,Noida,6,B.Tech/B.E.,Full-time,10.5,14.3,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Kubernetes, Docker","Teamwork, Problem Solving, Time Management","Python, SQL","Git, Kubernetes, Tableau",IT Services,Onsite,2026-08-09,CAND0401,"Statistics, Pandas, SQL, Machine Learning",AWS Certified,Web Developer
JOB0402,Cloud Engineer,CloudPeak Systems,Gurugram,1,BCA/MCA,Contract,7.3,11.6,"AWS, Azure, Docker, Kubernetes, Linux, Python, TensorFlow, Jenkins","Time Management, Critical Thinking, Analytical Thinking",Python,"Databricks, AWS, Tableau",Telecom,Hybrid,2026-02-06,CAND0402,"Azure, Docker, Linux, TensorFlow",None,Cloud Engineer
JOB0403,Business Analyst,TechNova Solutions,Kolkata,3,Bachelor's Degree,Internship,6.6,10.1,"Excel, SQL, Power BI, Tableau, Communication, Requirements Analysis, Jenkins, Python","Leadership, Communication, Teamwork","SQL, Python","Jira, Tableau, TensorFlow",Consulting,Onsite,2026-05-15,CAND0403,"Requirements Analysis, Communication, Jenkins, Power BI, Python, Excel",Azure Fundamentals,Data Engineer
JOB0404,Data Engineer,Vertex AI,Hyderabad,3,Master's Degree,Contract,8.4,10.2,"Python, SQL, Spark, AWS, Docker, ETL, Azure, TensorFlow","Teamwork, Analytical Thinking, Problem Solving","Python, SQL","React, Kubernetes, Azure",Manufacturing,Onsite,2026-07-23,CAND0404,"TensorFlow, ETL, Docker, AWS, Python, Azure",AWS Certified,Data Engineer
JOB0405,AI Engineer,TechNova Solutions,Noida,8,BCA/MCA,Contract,11.7,13.8,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, Tableau, Docker","Problem Solving, Teamwork, Critical Thinking",Python,"Tableau, TensorFlow, Docker",FinTech,Hybrid,2026-04-19,CAND0405,"Python, PyTorch, TensorFlow, Docker, Deep Learning, Machine Learning, NLP",IBM Data Science,AI Engineer
JOB0406,AI Engineer,AlphaByte Labs,Noida,2,Master's Degree,Contract,10.1,12.2,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, SQL, R","Collaboration, Problem Solving, Analytical Thinking","Python, SQL, R","Docker, PyTorch, Jenkins",Telecom,Hybrid,2026-04-12,CAND0406,"Machine Learning, TensorFlow, Deep Learning",None,AI Engineer
JOB0407,Cloud Engineer,NextGen Digital,Ahmedabad,5,Bachelor's Degree,Contract,9.5,11.4,"AWS, Azure, Docker, Kubernetes, Linux, Python, Git, Tableau","Problem Solving, Critical Thinking, Analytical Thinking",Python,"React, Tableau, Power BI",Healthcare,Remote,2026-07-28,CAND0407,"AWS, Azure, Kubernetes, Git, Python",Google Data Analytics,Cloud Engineer
JOB0408,Data Engineer,Vertex AI,Chennai,3,BCA/MCA,Internship,8.2,12.6,"Python, SQL, Spark, AWS, Docker, ETL, Kubernetes, Excel","Adaptability, Analytical Thinking, Communication","Python, SQL","Databricks, AWS, Kubernetes",Consulting,Hybrid,2026-07-31,CAND0408,"Python, Spark, Kubernetes, Excel, ETL, SQL, Docker",Google Data Analytics,AI Engineer
JOB0409,Cloud Engineer,DataSphere Analytics,Gurugram,3,Any Graduate,Internship,8.1,11.6,"AWS, Azure, Docker, Kubernetes, Linux, Python, React, Excel","Teamwork, Critical Thinking, Time Management",Python,"React, Excel, Power BI",EdTech,Hybrid,2026-07-30,CAND0409,"Linux, Python, Excel, AWS, React, Kubernetes",Google Data Analytics,Cloud Engineer
JOB0410,Software Developer,NextGen Digital,Delhi,1,BCA/MCA,Contract,6.5,10.9,"Java, Python, SQL, Git, REST API, OOP, JavaScript, Jira","Adaptability, Leadership, Communication","Java, Python, SQL, JavaScript","Databricks, Docker, Power BI",IT Services,Onsite,2026-09-17,CAND0410,"Jira, Git, OOP, JavaScript, Java",Google Data Analytics,Software Developer
JOB0411,Business Analyst,Vertex AI,Bengaluru,2,Master's Degree,Contract,6.6,11.1,"Excel, SQL, Power BI, Tableau, Communication, Requirements Analysis, C++, Jira","Collaboration, Problem Solving, Leadership","SQL, C++","Azure, Tableau, Jenkins",E-Commerce,Remote,2026-03-07,CAND0411,"C++, SQL, Communication, Tableau",None,Data Analyst
JOB0412,DevOps Engineer,CodeCraft India,Ahmedabad,7,Bachelor's Degree,Internship,9.8,12.3,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, SQL, Excel","Adaptability, Communication, Analytical Thinking",SQL,"Jenkins, AWS, Kubernetes",Banking,Onsite,2026-01-15,CAND0412,"Docker, Linux, AWS",Google Data Analytics,DevOps Engineer
JOB0413,Software Developer,BlueOrbit Technologies,Kolkata,4,Bachelor's Degree,Full-time,7.0,10.8,"Java, Python, SQL, Git, REST API, OOP, React, Docker","Problem Solving, Time Management, Collaboration","Java, Python, SQL","Databricks, AWS, Tableau",FinTech,Hybrid,2026-02-26,CAND0413,"REST API, OOP, Java, SQL, React, Git",AWS Certified,Software Developer
JOB0414,Software Developer,CloudPeak Systems,Bengaluru,3,BCA/MCA,Full-time,6.3,8.0,"Java, Python, SQL, Git, REST API, OOP, Jira, Azure","Problem Solving, Communication, Critical Thinking","Java, Python, SQL","PyTorch, Databricks, Kubernetes",Telecom,Remote,2026-08-19,CAND0414,"Git, OOP, Azure",Azure Fundamentals,Data Engineer
JOB0415,Data Analyst,DataSphere Analytics,Hyderabad,6,Bachelor's Degree,Contract,7.9,10.0,"Python, SQL, Excel, Power BI, Tableau, Statistics, Kubernetes, Git","Problem Solving, Leadership, Communication","Python, SQL","Jenkins, Databricks, AWS",EdTech,Hybrid,2026-07-06,CAND0415,"Python, Tableau, Kubernetes",Microsoft Power BI,Data Analyst
JOB0416,Software Developer,DataSphere Analytics,Kolkata,5,Any Graduate,Contract,8.1,11.0,"Java, Python, SQL, Git, REST API, OOP, AWS, Excel","Problem Solving, Leadership, Analytical Thinking","Java, Python, SQL","Kubernetes, Docker, Databricks",Consulting,Remote,2026-07-21,CAND0416,"AWS, REST API, Git, Python, SQL, Java",IBM Data Science,Software Developer
JOB0417,Web Developer,CodeCraft India,Ahmedabad,4,BCA/MCA,Contract,6.3,9.5,"HTML, CSS, JavaScript, React, Git, REST API, Excel, Azure","Communication, Teamwork, Critical Thinking",JavaScript,"Excel, PyTorch, Docker",E-Commerce,Hybrid,2026-05-31,CAND0417,"CSS, React, Azure, HTML, JavaScript",Google Data Analytics,DevOps Engineer
JOB0418,Data Scientist,Quantix Systems,Pune,3,Master's Degree,Contract,9.3,11.2,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Docker, Jenkins","Leadership, Collaboration, Communication","Python, SQL","Spark, TensorFlow, Jenkins",Telecom,Remote,2026-04-30,CAND0418,"Python, Statistics, Machine Learning, SQL, Pandas",None,DevOps Engineer
JOB0419,DevOps Engineer,CodeCraft India,Noida,2,B.Tech/B.E.,Internship,7.7,9.8,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, Java, C++","Communication, Time Management, Collaboration","Java, C++","Git, Excel, React",IT Services,Hybrid,2026-06-17,CAND0419,"C++, Linux, Kubernetes, AWS, Java, Git",AWS Certified,DevOps Engineer
JOB0420,ML Engineer,AlphaByte Labs,Chennai,7,Master's Degree,Full-time,11.8,13.4,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, Java, Power BI","Collaboration, Analytical Thinking, Leadership","Python, SQL, Java","React, Power BI, Docker",EdTech,Remote,2026-05-21,CAND0420,"Machine Learning, PyTorch, Python",Microsoft Power BI,Data Engineer
JOB0421,AI Engineer,DataSphere Analytics,Hyderabad,8,BCA/MCA,Internship,11.6,13.8,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, Azure, Jira","Communication, Collaboration, Problem Solving",Python,"Databricks, Excel, Power BI",FinTech,Onsite,2026-03-29,CAND0421,"Deep Learning, Python, Jira",AWS Certified,AI Engineer
JOB0422,Data Scientist,CodeCraft India,Noida,5,Master's Degree,Internship,10.3,12.9,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Spark, Git","Teamwork, Leadership, Time Management","Python, SQL","Kubernetes, Git, Databricks",EdTech,Hybrid,2026-03-17,CAND0422,"Machine Learning, NumPy, Pandas, Python",IBM Data Science,ML Engineer
JOB0423,AI Engineer,InnoSoft Technologies,Gurugram,2,Master's Degree,Full-time,9.2,10.9,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, React, AWS","Critical Thinking, Teamwork, Problem Solving",Python,"Azure, Jira, React",Retail,Remote,2026-01-07,CAND0423,"TensorFlow, NLP, React, Machine Learning, Python, AWS, PyTorch",AWS Certified,AI Engineer
JOB0424,Web Developer,NextGen Digital,Noida,7,B.Tech/B.E.,Internship,7.2,9.1,"HTML, CSS, JavaScript, React, Git, REST API, SQL, TensorFlow","Time Management, Teamwork, Critical Thinking","JavaScript, SQL","Kubernetes, Tableau, Jenkins",FinTech,Onsite,2026-02-05,CAND0424,"SQL, React, Git, REST API, CSS",None,Web Developer
JOB0425,AI Engineer,Quantix Systems,Noida,0,Any Graduate,Contract,8.8,11.7,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, Kubernetes, Git","Communication, Critical Thinking, Problem Solving",Python,"PyTorch, Tableau, Power BI",Consulting,Remote,2026-07-23,CAND0425,"Machine Learning, PyTorch, Python, Deep Learning, TensorFlow",Microsoft Power BI,AI Engineer
JOB0426,Software Developer,TechNova Solutions,Kolkata,3,BCA/MCA,Full-time,7.1,10.2,"Java, Python, SQL, Git, REST API, OOP, React, Docker","Teamwork, Collaboration, Problem Solving","Java, Python, SQL","Azure, React, Jenkins",Consulting,Hybrid,2026-01-28,CAND0426,"React, Java, OOP, Docker, Python, REST API",Microsoft Power BI,Software Developer
JOB0427,Data Scientist,InnoSoft Technologies,Bengaluru,3,BCA/MCA,Internship,8.5,10.6,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Kubernetes, Spark","Teamwork, Problem Solving, Collaboration","Python, SQL","PyTorch, Kubernetes, AWS",IT Services,Remote,2026-06-06,CAND0427,"NumPy, Statistics, Python, Kubernetes, SQL",Microsoft Power BI,Cloud Engineer
JOB0428,Data Engineer,BlueOrbit Technologies,Pune,1,Bachelor's Degree,Full-time,7.2,8.9,"Python, SQL, Spark, AWS, Docker, ETL, Jira, Power BI","Time Management, Leadership, Collaboration","Python, SQL","Spark, AWS, Excel",E-Commerce,Onsite,2026-05-07,CAND0428,"ETL, AWS, Docker",None,Data Analyst
JOB0429,Web Developer,NextGen Digital,Ahmedabad,3,Bachelor's Degree,Full-time,5.7,8.8,"HTML, CSS, JavaScript, React, Git, REST API, Excel, SQL","Adaptability, Leadership, Analytical Thinking","JavaScript, SQL","AWS, PyTorch, Kubernetes",IT Services,Onsite,2026-02-27,CAND0429,"Git, JavaScript, React, HTML, Excel, CSS",Azure Fundamentals,Business Analyst
JOB0430,Data Engineer,NextGen Digital,Chennai,6,BCA/MCA,Contract,9.4,13.8,"Python, SQL, Spark, AWS, Docker, ETL, Databricks, TensorFlow","Adaptability, Time Management, Problem Solving","Python, SQL","Azure, Power BI, React",Retail,Remote,2026-03-31,CAND0430,"Docker, ETL, Databricks",AWS Certified,Cloud Engineer
JOB0431,DevOps Engineer,NextGen Digital,Kolkata,6,Any Graduate,Internship,9.9,13.8,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, TensorFlow, Java","Problem Solving, Time Management, Leadership",Java,"TensorFlow, Tableau, Excel",EdTech,Onsite,2026-09-25,CAND0431,"Git, Linux, TensorFlow, AWS, Docker",Microsoft Power BI,DevOps Engineer
JOB0432,Data Analyst,CloudPeak Systems,Chennai,6,BCA/MCA,Internship,6.8,9.8,"Python, SQL, Excel, Power BI, Tableau, Statistics, Spark, Docker","Collaboration, Problem Solving, Communication","Python, SQL","Jenkins, TensorFlow, AWS",Healthcare,Hybrid,2026-05-09,CAND0432,"Spark, Excel, Statistics",Azure Fundamentals,Data Analyst
